# x,y,theta (radians)
-3.500000,2.600000,-1.570796
-3.500000,2.500000,-1.570796
-3.500000,2.400000,-1.570796
-3.500000,2.300000,-1.570796
-3.500000,2.200000,-1.570796
-3.500000,2.100000,-1.570796
-3.500000,2.000000,-1.570796
-3.500000,1.900000,-1.570796
-3.500000,1.800000,-1.570796
-3.500000,1.700000,-1.570796
-3.500000,1.600000,-1.570796
-3.500000,1.500000,-1.570796
-3.500000,1.400000,-1.570796
-3.500000,1.300000,-1.570796
-3.500000,1.200000,-1.570796
-3.500000,1.100000,-1.570796
-3.500000,1.000000,-1.570796
-3.500000,0.900000,-1.570796
-3.500000,0.800000,-1.570796
-3.500000,0.700000,-1.570796
-3.500000,0.600000,-1.570796
-3.500000,0.500000,-1.570796
-3.500000,0.400000,-1.570796
-3.500000,0.300000,-1.570796
-3.500000,0.200000,-1.570796
-3.500000,0.100000,-1.570796
-3.500000,0.000000,-1.570796
-3.500000,-0.100000,-1.570796
-3.500000,-0.200000,-1.570796
-3.500000,-0.300000,-1.570796
-3.500000,-0.400000,-1.570796
-3.500000,-0.500000,-1.570796
-3.500000,-0.600000,-1.570796
-3.500000,-0.700000,-1.570796
-3.500000,-0.800000,-1.570796
-3.500000,-0.900000,-1.570796
-3.500000,-1.000000,-1.570796
-3.500000,-1.100000,-1.570796
-3.500000,-1.200000,-1.570796
-3.500000,-1.300000,-1.570796
-3.500000,-1.400000,-1.570796
-3.500000,-1.500000,-1.570796
-3.500000,-1.600000,-1.570796
-3.500000,-1.700000,-1.570796
-3.500000,-1.800000,-1.570796
-3.500000,-1.900000,-1.570796
-3.500000,-2.000000,-1.570796
-3.500000,-2.100000,-1.570796
-3.500000,-2.200000,-1.570796
-3.500000,-2.300000,-1.570796
-3.500000,-2.400000,-1.570796
-3.500000,-2.500000,-1.570796
-3.500000,-2.600000,-1.570796
-3.500000,-2.700000,-1.570796
-3.500000,-2.800000,-1.570796
-3.500000,-2.900000,-1.570796
-3.500000,-3.000000,-1.570796
-3.500000,-3.100000,-1.570796
-3.500000,-3.200000,-1.570796
-3.500000,-3.300000,-1.570796
-3.500000,-3.400000,-1.570796
-3.500000,-3.500000,-1.570796
-3.500000,-3.600000,-1.570796
-3.500000,-3.700000,-1.570796
-3.500000,-3.800000,-1.570796
-3.500000,-3.900000,-1.570796
-3.500000,-4.000000,-1.570796
-3.498097,-4.043578,-1.483530
-3.492404,-4.086824,-1.396263
-3.482963,-4.129410,-1.308997
-3.469846,-4.171010,-1.221730
-3.453154,-4.211309,-1.134464
-3.433013,-4.250000,-1.047198
-3.409576,-4.286788,-0.959931
-3.383022,-4.321394,-0.872665
-3.353553,-4.353553,-0.785398
-3.321394,-4.383022,-0.698132
-3.286788,-4.409576,-0.610865
-3.250000,-4.433013,-0.523599
-3.211309,-4.453154,-0.436332
-3.171010,-4.469846,-0.349066
-3.129410,-4.482963,-0.261799
-3.086824,-4.492404,-0.174533
-3.043578,-4.498097,-0.087266
-3.000000,-4.500000,0.000000
-2.956422,-4.498097,0.087266
-2.913176,-4.492404,0.174533
-2.870590,-4.482963,0.261799
-2.828990,-4.469846,0.349066
-2.788691,-4.453154,0.436332
-2.750000,-4.433013,0.523599
-2.713212,-4.409576,0.610865
-2.678606,-4.383022,0.698132
-2.646447,-4.353553,0.785398
-2.616978,-4.321394,0.872665
-2.590424,-4.286788,0.959931
-2.566987,-4.250000,1.047198
-2.546846,-4.211309,1.134464
-2.530154,-4.171010,1.221730
-2.517037,-4.129410,1.308997
-2.507596,-4.086824,1.396263
-2.501903,-4.043578,1.483530
-2.500000,-4.000000,1.570796
-2.500000,-4.000000,1.570796
-2.500000,-3.900000,1.570796
-2.500000,-3.800000,1.570796
-2.500000,-3.700000,1.570796
-2.500000,-3.600000,1.570796
-2.500000,-3.500000,1.570796
-2.500000,-3.400000,1.570796
-2.500000,-3.300000,1.570796
-2.500000,-3.200000,1.570796
-2.500000,-3.100000,1.570796
-2.500000,-3.000000,1.570796
-2.500000,-2.900000,1.570796
-2.500000,-2.800000,1.570796
-2.500000,-2.700000,1.570796
-2.500000,-2.600000,1.570796
-2.500000,-2.500000,1.570796
-2.500000,-2.400000,1.570796
-2.500000,-2.300000,1.570796
-2.500000,-2.200000,1.570796
-2.500000,-2.100000,1.570796
-2.500000,-2.000000,1.570796
-2.500000,-1.900000,1.570796
-2.500000,-1.800000,1.570796
-2.500000,-1.700000,1.570796
-2.500000,-1.600000,1.570796
-2.500000,-1.500000,1.570796
-2.500000,-1.400000,1.570796
-2.500000,-1.300000,1.570796
-2.500000,-1.200000,1.570796
-2.500000,-1.100000,1.570796
-2.500000,-1.000000,1.570796
-2.500000,-0.900000,1.570796
-2.500000,-0.800000,1.570796
-2.500000,-0.700000,1.570796
-2.500000,-0.600000,1.570796
-2.500000,-0.500000,1.570796
-2.500000,-0.400000,1.570796
-2.500000,-0.300000,1.570796
-2.500000,-0.200000,1.570796
-2.500000,-0.100000,1.570796
-2.500000,0.000000,1.570796
-2.500000,0.100000,1.570796
-2.500000,0.200000,1.570796
-2.500000,0.300000,1.570796
-2.500000,0.400000,1.570796
-2.500000,0.500000,1.570796
-2.500000,0.600000,1.570796
-2.500000,0.700000,1.570796
-2.500000,0.800000,1.570796
-2.500000,0.900000,1.570796
-2.500000,1.000000,1.570796
-2.500000,1.100000,1.570796
-2.500000,1.200000,1.570796
-2.500000,1.300000,1.570796
-2.500000,1.400000,1.570796
-2.500000,1.500000,1.570796
-2.500000,1.600000,1.570796
-2.500000,1.700000,1.570796
-2.500000,1.800000,1.570796
-2.500000,1.900000,1.570796
-2.500000,2.000000,1.570796
-2.500000,2.100000,1.570796
-2.500000,2.200000,1.570796
-2.500000,2.300000,1.570796
-2.500000,2.400000,1.570796
-2.500000,2.500000,1.570796
-2.500000,2.600000,1.570796
-2.500000,2.700000,1.570796
-2.500000,2.800000,1.570796
-2.500000,2.900000,1.570796
-2.500000,3.000000,1.570796
-2.500000,3.100000,1.570796
-2.500000,3.200000,1.570796
-2.500000,3.300000,1.570796
-2.500000,3.400000,1.570796
-2.500000,3.500000,1.570796
-2.500000,3.600000,1.570796
-2.500000,3.700000,1.570796
-2.500000,3.800000,1.570796
-2.500000,3.900000,1.570796
-2.500000,4.000000,1.570796
-2.498097,4.043578,1.483530
-2.492404,4.086824,1.396263
-2.482963,4.129410,1.308997
-2.469846,4.171010,1.221730
-2.453154,4.211309,1.134464
-2.433013,4.250000,1.047198
-2.409576,4.286788,0.959931
-2.383022,4.321394,0.872665
-2.353553,4.353553,0.785398
-2.321394,4.383022,0.698132
-2.286788,4.409576,0.610865
-2.250000,4.433013,0.523599
-2.211309,4.453154,0.436332
-2.171010,4.469846,0.349066
-2.129410,4.482963,0.261799
-2.086824,4.492404,0.174533
-2.043578,4.498097,0.087266
-2.000000,4.500000,0.000000
-1.956422,4.498097,-0.087266
-1.913176,4.492404,-0.174533
-1.870590,4.482963,-0.261799
-1.828990,4.469846,-0.349066
-1.788691,4.453154,-0.436332
-1.750000,4.433013,-0.523599
-1.713212,4.409576,-0.610865
-1.678606,4.383022,-0.698132
-1.646447,4.353553,-0.785398
-1.616978,4.321394,-0.872665
-1.590424,4.286788,-0.959931
-1.566987,4.250000,-1.047198
-1.546846,4.211309,-1.134464
-1.530154,4.171010,-1.221730
-1.517037,4.129410,-1.308997
-1.507596,4.086824,-1.396263
-1.501903,4.043578,-1.483530
-1.500000,4.000000,-1.570796
-1.500000,4.000000,-1.570796
-1.500000,3.900000,-1.570796
-1.500000,3.800000,-1.570796
-1.500000,3.700000,-1.570796
-1.500000,3.600000,-1.570796
-1.500000,3.500000,-1.570796
-1.500000,3.400000,-1.570796
-1.500000,3.300000,-1.570796
-1.500000,3.200000,-1.570796
-1.500000,3.100000,-1.570796
-1.500000,3.000000,-1.570796
-1.500000,2.900000,-1.570796
-1.500000,2.800000,-1.570796
-1.500000,2.700000,-1.570796
-1.500000,2.600000,-1.570796
-1.500000,2.500000,-1.570796
-1.500000,2.400000,-1.570796
-1.500000,2.300000,-1.570796
-1.500000,2.200000,-1.570796
-1.500000,2.100000,-1.570796
-1.500000,2.000000,-1.570796
-1.500000,1.900000,-1.570796
-1.500000,1.800000,-1.570796
-1.500000,1.700000,-1.570796
-1.500000,1.600000,-1.570796
-1.500000,1.500000,-1.570796
-1.500000,1.400000,-1.570796
-1.500000,1.300000,-1.570796
-1.500000,1.200000,-1.570796
-1.500000,1.100000,-1.570796
-1.500000,1.000000,-1.570796
-1.500000,0.900000,-1.570796
-1.500000,0.800000,-1.570796
-1.500000,0.700000,-1.570796
-1.500000,0.600000,-1.570796
-1.500000,0.500000,-1.570796
-1.500000,0.400000,-1.570796
-1.500000,0.300000,-1.570796
-1.500000,0.200000,-1.570796
-1.500000,0.100000,-1.570796
-1.500000,0.000000,-1.570796
-1.500000,-0.100000,-1.570796
-1.500000,-0.200000,-1.570796
-1.500000,-0.300000,-1.570796
-1.500000,-0.400000,-1.570796
-1.500000,-0.500000,-1.570796
-1.500000,-0.600000,-1.570796
-1.500000,-0.700000,-1.570796
-1.500000,-0.800000,-1.570796
-1.500000,-0.900000,-1.570796
-1.500000,-1.000000,-1.570796
-1.500000,-1.100000,-1.570796
-1.500000,-1.200000,-1.570796
-1.500000,-1.300000,-1.570796
-1.500000,-1.400000,-1.570796
-1.500000,-1.500000,-1.570796
-1.500000,-1.600000,-1.570796
-1.500000,-1.700000,-1.570796
-1.500000,-1.800000,-1.570796
-1.500000,-1.900000,-1.570796
-1.500000,-2.000000,-1.570796
-1.500000,-2.100000,-1.570796
-1.500000,-2.200000,-1.570796
-1.500000,-2.300000,-1.570796
-1.500000,-2.400000,-1.570796
-1.500000,-2.500000,-1.570796
-1.500000,-2.600000,-1.570796
-1.500000,-2.700000,-1.570796
-1.500000,-2.800000,-1.570796
-1.500000,-2.900000,-1.570796
-1.500000,-3.000000,-1.570796
-1.500000,-3.100000,-1.570796
-1.500000,-3.200000,-1.570796
-1.500000,-3.300000,-1.570796
-1.500000,-3.400000,-1.570796
-1.500000,-3.500000,-1.570796
-1.500000,-3.600000,-1.570796
-1.500000,-3.700000,-1.570796
-1.500000,-3.800000,-1.570796
-1.500000,-3.900000,-1.570796
-1.500000,-4.000000,-1.570796
-1.498097,-4.043578,-1.483530
-1.492404,-4.086824,-1.396263
-1.482963,-4.129410,-1.308997
-1.469846,-4.171010,-1.221730
-1.453154,-4.211309,-1.134464
-1.433013,-4.250000,-1.047198
-1.409576,-4.286788,-0.959931
-1.383022,-4.321394,-0.872665
-1.353553,-4.353553,-0.785398
-1.321394,-4.383022,-0.698132
-1.286788,-4.409576,-0.610865
-1.250000,-4.433013,-0.523599
-1.211309,-4.453154,-0.436332
-1.171010,-4.469846,-0.349066
-1.129410,-4.482963,-0.261799
-1.086824,-4.492404,-0.174533
-1.043578,-4.498097,-0.087266
-1.000000,-4.500000,0.000000
-0.956422,-4.498097,0.087266
-0.913176,-4.492404,0.174533
-0.870590,-4.482963,0.261799
-0.828990,-4.469846,0.349066
-0.788691,-4.453154,0.436332
-0.750000,-4.433013,0.523599
-0.713212,-4.409576,0.610865
-0.678606,-4.383022,0.698132
-0.646447,-4.353553,0.785398
-0.616978,-4.321394,0.872665
-0.590424,-4.286788,0.959931
-0.566987,-4.250000,1.047198
-0.546846,-4.211309,1.134464
-0.530154,-4.171010,1.221730
-0.517037,-4.129410,1.308997
-0.507596,-4.086824,1.396263
-0.501903,-4.043578,1.483530
-0.500000,-4.000000,1.570796
-0.500000,-4.000000,1.570796
-0.500000,-3.900000,1.570796
-0.500000,-3.800000,1.570796
-0.500000,-3.700000,1.570796
-0.500000,-3.600000,1.570796
-0.500000,-3.500000,1.570796
-0.500000,-3.400000,1.570796
-0.500000,-3.300000,1.570796
-0.500000,-3.200000,1.570796
-0.500000,-3.100000,1.570796
-0.500000,-3.000000,1.570796
-0.500000,-2.900000,1.570796
-0.500000,-2.800000,1.570796
-0.500000,-2.700000,1.570796
-0.500000,-2.600000,1.570796
-0.500000,-2.500000,1.570796
-0.500000,-2.400000,1.570796
-0.500000,-2.300000,1.570796
-0.500000,-2.200000,1.570796
-0.500000,-2.100000,1.570796
-0.500000,-2.000000,1.570796
-0.500000,-1.900000,1.570796
-0.500000,-1.800000,1.570796
-0.500000,-1.700000,1.570796
-0.500000,-1.600000,1.570796
-0.500000,-1.500000,1.570796
-0.500000,-1.400000,1.570796
-0.500000,-1.300000,1.570796
-0.500000,-1.200000,1.570796
-0.500000,-1.100000,1.570796
-0.500000,-1.000000,1.570796
-0.500000,-0.900000,1.570796
-0.500000,-0.800000,1.570796
-0.500000,-0.700000,1.570796
-0.500000,-0.600000,1.570796
-0.500000,-0.500000,1.570796
-0.500000,-0.400000,1.570796
-0.500000,-0.300000,1.570796
-0.500000,-0.200000,1.570796
-0.500000,-0.100000,1.570796
-0.500000,0.000000,1.570796
-0.500000,0.100000,1.570796
-0.500000,0.200000,1.570796
-0.500000,0.300000,1.570796
-0.500000,0.400000,1.570796
-0.500000,0.500000,1.570796
-0.500000,0.600000,1.570796
-0.500000,0.700000,1.570796
-0.500000,0.800000,1.570796
-0.500000,0.900000,1.570796
-0.500000,1.000000,1.570796
-0.500000,1.100000,1.570796
-0.500000,1.200000,1.570796
-0.500000,1.300000,1.570796
-0.500000,1.400000,1.570796
-0.500000,1.500000,1.570796
-0.500000,1.600000,1.570796
-0.500000,1.700000,1.570796
-0.500000,1.800000,1.570796
-0.500000,1.900000,1.570796
-0.500000,2.000000,1.570796
-0.500000,2.100000,1.570796
-0.500000,2.200000,1.570796
-0.500000,2.300000,1.570796
-0.500000,2.400000,1.570796
-0.500000,2.500000,1.570796
-0.500000,2.600000,1.570796
-0.500000,2.700000,1.570796
-0.500000,2.800000,1.570796
-0.500000,2.900000,1.570796
-0.500000,3.000000,1.570796
-0.500000,3.100000,1.570796
-0.500000,3.200000,1.570796
-0.500000,3.300000,1.570796
-0.500000,3.400000,1.570796
-0.500000,3.500000,1.570796
-0.500000,3.600000,1.570796
-0.500000,3.700000,1.570796
-0.500000,3.800000,1.570796
-0.500000,3.900000,1.570796
-0.500000,4.000000,1.570796
-0.498097,4.043578,1.483530
-0.492404,4.086824,1.396263
-0.482963,4.129410,1.308997
-0.469846,4.171010,1.221730
-0.453154,4.211309,1.134464
-0.433013,4.250000,1.047198
-0.409576,4.286788,0.959931
-0.383022,4.321394,0.872665
-0.353553,4.353553,0.785398
-0.321394,4.383022,0.698132
-0.286788,4.409576,0.610865
-0.250000,4.433013,0.523599
-0.211309,4.453154,0.436332
-0.171010,4.469846,0.349066
-0.129410,4.482963,0.261799
-0.086824,4.492404,0.174533
-0.043578,4.498097,0.087266
0.000000,4.500000,0.000000
0.043578,4.498097,-0.087266
0.086824,4.492404,-0.174533
0.129410,4.482963,-0.261799
0.171010,4.469846,-0.349066
0.211309,4.453154,-0.436332
0.250000,4.433013,-0.523599
0.286788,4.409576,-0.610865
0.321394,4.383022,-0.698132
0.353553,4.353553,-0.785398
0.383022,4.321394,-0.872665
0.409576,4.286788,-0.959931
0.433013,4.250000,-1.047198
0.453154,4.211309,-1.134464
0.469846,4.171010,-1.221730
0.482963,4.129410,-1.308997
0.492404,4.086824,-1.396263
0.498097,4.043578,-1.483530
0.500000,4.000000,-1.570796
0.500000,4.000000,-1.570796
0.500000,3.900000,-1.570796
0.500000,3.800000,-1.570796
0.500000,3.700000,-1.570796
0.500000,3.600000,-1.570796
0.500000,3.500000,-1.570796
0.500000,3.400000,-1.570796
0.500000,3.300000,-1.570796
0.500000,3.200000,-1.570796
0.500000,3.100000,-1.570796
0.500000,3.000000,-1.570796
0.500000,2.900000,-1.570796
0.500000,2.800000,-1.570796
0.500000,2.700000,-1.570796
0.500000,2.600000,-1.570796
0.500000,2.500000,-1.570796
0.500000,2.400000,-1.570796
0.500000,2.300000,-1.570796
0.500000,2.200000,-1.570796
0.500000,2.100000,-1.570796
0.500000,2.000000,-1.570796
0.500000,1.900000,-1.570796
0.500000,1.800000,-1.570796
0.500000,1.700000,-1.570796
0.500000,1.600000,-1.570796
0.500000,1.500000,-1.570796
0.500000,1.400000,-1.570796
0.500000,1.300000,-1.570796
0.500000,1.200000,-1.570796
0.500000,1.100000,-1.570796
0.500000,1.000000,-1.570796
0.500000,0.900000,-1.570796
0.500000,0.800000,-1.570796
0.500000,0.700000,-1.570796
0.500000,0.600000,-1.570796
0.500000,0.500000,-1.570796
0.500000,0.400000,-1.570796
0.500000,0.300000,-1.570796
0.500000,0.200000,-1.570796
0.500000,0.100000,-1.570796
0.500000,0.000000,-1.570796
0.500000,-0.100000,-1.570796
0.500000,-0.200000,-1.570796
0.500000,-0.300000,-1.570796
0.500000,-0.400000,-1.570796
0.500000,-0.500000,-1.570796
0.500000,-0.600000,-1.570796
0.500000,-0.700000,-1.570796
0.500000,-0.800000,-1.570796
0.500000,-0.900000,-1.570796
0.500000,-1.000000,-1.570796
0.500000,-1.100000,-1.570796
0.500000,-1.200000,-1.570796
0.500000,-1.300000,-1.570796
0.500000,-1.400000,-1.570796
0.500000,-1.500000,-1.570796
0.500000,-1.600000,-1.570796
0.500000,-1.700000,-1.570796
0.500000,-1.800000,-1.570796
0.500000,-1.900000,-1.570796
0.500000,-2.000000,-1.570796
0.500000,-2.100000,-1.570796
0.500000,-2.200000,-1.570796
0.500000,-2.300000,-1.570796
0.500000,-2.400000,-1.570796
0.500000,-2.500000,-1.570796
0.500000,-2.600000,-1.570796
0.500000,-2.700000,-1.570796
0.500000,-2.800000,-1.570796
0.500000,-2.900000,-1.570796
0.500000,-3.000000,-1.570796
0.500000,-3.100000,-1.570796
0.500000,-3.200000,-1.570796
0.500000,-3.300000,-1.570796
0.500000,-3.400000,-1.570796
0.500000,-3.500000,-1.570796
0.500000,-3.600000,-1.570796
0.500000,-3.700000,-1.570796
0.500000,-3.800000,-1.570796
0.500000,-3.900000,-1.570796
0.500000,-4.000000,-1.570796
0.501903,-4.043578,-1.483530
0.507596,-4.086824,-1.396263
0.517037,-4.129410,-1.308997
0.530154,-4.171010,-1.221730
0.546846,-4.211309,-1.134464
0.566987,-4.250000,-1.047198
0.590424,-4.286788,-0.959931
0.616978,-4.321394,-0.872665
0.646447,-4.353553,-0.785398
0.678606,-4.383022,-0.698132
0.713212,-4.409576,-0.610865
0.750000,-4.433013,-0.523599
0.788691,-4.453154,-0.436332
0.828990,-4.469846,-0.349066
0.870590,-4.482963,-0.261799
0.913176,-4.492404,-0.174533
0.956422,-4.498097,-0.087266
1.000000,-4.500000,0.000000
1.043578,-4.498097,0.087266
1.086824,-4.492404,0.174533
1.129410,-4.482963,0.261799
1.171010,-4.469846,0.349066
1.211309,-4.453154,0.436332
1.250000,-4.433013,0.523599
1.286788,-4.409576,0.610865
1.321394,-4.383022,0.698132
1.353553,-4.353553,0.785398
1.383022,-4.321394,0.872665
1.409576,-4.286788,0.959931
1.433013,-4.250000,1.047198
1.453154,-4.211309,1.134464
1.469846,-4.171010,1.221730
1.482963,-4.129410,1.308997
1.492404,-4.086824,1.396263
1.498097,-4.043578,1.483530
1.500000,-4.000000,1.570796
1.500000,-4.000000,1.570796
1.500000,-3.900000,1.570796
1.500000,-3.800000,1.570796
1.500000,-3.700000,1.570796
1.500000,-3.600000,1.570796
1.500000,-3.500000,1.570796
1.500000,-3.400000,1.570796
1.500000,-3.300000,1.570796
1.500000,-3.200000,1.570796
1.500000,-3.100000,1.570796
1.500000,-3.000000,1.570796
1.500000,-2.900000,1.570796
1.500000,-2.800000,1.570796
1.500000,-2.700000,1.570796
1.500000,-2.600000,1.570796
1.500000,-2.500000,1.570796
1.500000,-2.400000,1.570796
1.500000,-2.300000,1.570796
1.500000,-2.200000,1.570796
1.500000,-2.100000,1.570796
1.500000,-2.000000,1.570796
1.500000,-1.900000,1.570796
1.500000,-1.800000,1.570796
1.500000,-1.700000,1.570796
1.500000,-1.600000,1.570796
1.500000,-1.500000,1.570796
1.500000,-1.400000,1.570796
1.500000,-1.300000,1.570796
1.500000,-1.200000,1.570796
1.500000,-1.100000,1.570796
1.500000,-1.000000,1.570796
1.500000,-0.900000,1.570796
1.500000,-0.800000,1.570796
1.500000,-0.700000,1.570796
1.500000,-0.600000,1.570796
1.500000,-0.500000,1.570796
1.500000,-0.400000,1.570796
1.500000,-0.300000,1.570796
1.500000,-0.200000,1.570796
1.500000,-0.100000,1.570796
1.500000,0.000000,1.570796
1.500000,0.100000,1.570796
1.500000,0.200000,1.570796
1.500000,0.300000,1.570796
1.500000,0.400000,1.570796
1.500000,0.500000,1.570796
1.500000,0.600000,1.570796
1.500000,0.700000,1.570796
1.500000,0.800000,1.570796
1.500000,0.900000,1.570796
1.500000,1.000000,1.570796
1.500000,1.100000,1.570796
1.500000,1.200000,1.570796
1.500000,1.300000,1.570796
1.500000,1.400000,1.570796
1.500000,1.500000,1.570796
1.500000,1.600000,1.570796
1.500000,1.700000,1.570796
1.500000,1.800000,1.570796
1.500000,1.900000,1.570796
1.500000,2.000000,1.570796
1.500000,2.100000,1.570796
1.500000,2.200000,1.570796
1.500000,2.300000,1.570796
1.500000,2.400000,1.570796
1.500000,2.500000,1.570796
1.500000,2.600000,1.570796
1.500000,2.700000,1.570796
1.500000,2.800000,1.570796
1.500000,2.900000,1.570796
1.500000,3.000000,1.570796
1.500000,3.100000,1.570796
1.500000,3.200000,1.570796
1.500000,3.300000,1.570796
1.500000,3.400000,1.570796
1.500000,3.500000,1.570796
1.500000,3.600000,1.570796
1.500000,3.700000,1.570796
1.500000,3.800000,1.570796
1.500000,3.900000,1.570796
1.500000,4.000000,1.570796
1.501903,4.043578,1.483530
1.507596,4.086824,1.396263
1.517037,4.129410,1.308997
1.530154,4.171010,1.221730
1.546846,4.211309,1.134464
1.566987,4.250000,1.047198
1.590424,4.286788,0.959931
1.616978,4.321394,0.872665
1.646447,4.353553,0.785398
1.678606,4.383022,0.698132
1.713212,4.409576,0.610865
1.750000,4.433013,0.523599
1.788691,4.453154,0.436332
1.828990,4.469846,0.349066
1.870590,4.482963,0.261799
1.913176,4.492404,0.174533
1.956422,4.498097,0.087266
2.000000,4.500000,0.000000
2.043578,4.498097,-0.087266
2.086824,4.492404,-0.174533
2.129410,4.482963,-0.261799
2.171010,4.469846,-0.349066
2.211309,4.453154,-0.436332
2.250000,4.433013,-0.523599
2.286788,4.409576,-0.610865
2.321394,4.383022,-0.698132
2.353553,4.353553,-0.785398
2.383022,4.321394,-0.872665
2.409576,4.286788,-0.959931
2.433013,4.250000,-1.047198
2.453154,4.211309,-1.134464
2.469846,4.171010,-1.221730
2.482963,4.129410,-1.308997
2.492404,4.086824,-1.396263
2.498097,4.043578,-1.483530
2.500000,4.000000,-1.570796
2.500000,4.000000,-1.570796
2.500000,3.900000,-1.570796
2.500000,3.800000,-1.570796
2.500000,3.700000,-1.570796
2.500000,3.600000,-1.570796
2.500000,3.500000,-1.570796
2.500000,3.400000,-1.570796
2.500000,3.300000,-1.570796
2.500000,3.200000,-1.570796
2.500000,3.100000,-1.570796
2.500000,3.000000,-1.570796
2.500000,2.900000,-1.570796
2.500000,2.800000,-1.570796
2.500000,2.700000,-1.570796
2.500000,2.600000,-1.570796
2.500000,2.500000,-1.570796
2.500000,2.400000,-1.570796
2.500000,2.300000,-1.570796
2.500000,2.200000,-1.570796
2.500000,2.100000,-1.570796
2.500000,2.000000,-1.570796
2.500000,1.900000,-1.570796
2.500000,1.800000,-1.570796
